Segment,Sequence
Dog_3/Dog_3_interictal_segment_0508.mat,85
Dog_3/Dog_3_interictal_segment_0509.mat,85
Dog_3/Dog_3_interictal_segment_0510.mat,85
Dog_3/Dog_3_interictal_segment_0511.mat,86
Dog_3/Dog_3_interictal_segment_0512.mat,86
Dog_3/Dog_3_interictal_segment_0513.mat,86
Dog_3/Dog_3_interictal_segment_0514.mat,86
Dog_3/Dog_3_interictal_segment_0515.mat,86
Dog_3/Dog_3_interictal_segment_0516.mat,86
Dog_3/Dog_3_interictal_segment_0517.mat,87
Dog_3/Dog_3_interictal_segment_0518.mat,87
Dog_3/Dog_3_interictal_segment_0519.mat,87
Dog_3/Dog_3_interictal_segment_0520.mat,87
Dog_3/Dog_3_interictal_segment_0521.mat,87
Dog_3/Dog_3_interictal_segment_0522.mat,87
Dog_3/Dog_3_interictal_segment_0523.mat,88
Dog_3/Dog_3_interictal_segment_0524.mat,88
Dog_3/Dog_3_interictal_segment_0525.mat,88
Dog_3/Dog_3_interictal_segment_0526.mat,88
Dog_3/Dog_3_interictal_segment_0527.mat,88
Dog_3/Dog_3_interictal_segment_0528.mat,88
Dog_3/Dog_3_interictal_segment_0529.mat,89
Dog_3/Dog_3_interictal_segment_0530.mat,89
Dog_3/Dog_3_interictal_segment_0531.mat,89
Dog_3/Dog_3_interictal_segment_0532.mat,89
Dog_3/Dog_3_interictal_segment_0533.mat,89
Dog_3/Dog_3_interictal_segment_0534.mat,89
Dog_3/Dog_3_interictal_segment_0535.mat,90
Dog_3/Dog_3_interictal_segment_0536.mat,90
Dog_3/Dog_3_interictal_segment_0537.mat,90
Dog_3/Dog_3_interictal_segment_0538.mat,90
Dog_3/Dog_3_interictal_segment_0539.mat,90
Dog_3/Dog_3_interictal_segment_0540.mat,90
Dog_3/Dog_3_interictal_segment_0541.mat,91
Dog_3/Dog_3_interictal_segment_0542.mat,91
Dog_3/Dog_3_interictal_segment_0543.mat,91
Dog_3/Dog_3_interictal_segment_0544.mat,91
Dog_3/Dog_3_interictal_segment_0545.mat,91
Dog_3/Dog_3_interictal_segment_0546.mat,91
Dog_3/Dog_3_interictal_segment_0547.mat,92
Dog_3/Dog_3_interictal_segment_0548.mat,92
Dog_3/Dog_3_interictal_segment_0549.mat,92
Dog_3/Dog_3_interictal_segment_0550.mat,92
Dog_3/Dog_3_interictal_segment_0551.mat,92
Dog_3/Dog_3_interictal_segment_0552.mat,92
Dog_3/Dog_3_interictal_segment_0553.mat,93
Dog_3/Dog_3_interictal_segment_0554.mat,93
Dog_3/Dog_3_interictal_segment_0555.mat,93
Dog_3/Dog_3_interictal_segment_0556.mat,93
Dog_3/Dog_3_interictal_segment_0557.mat,93
Dog_3/Dog_3_interictal_segment_0558.mat,93
Dog_3/Dog_3_interictal_segment_0559.mat,94
Dog_3/Dog_3_interictal_segment_0560.mat,94
Dog_3/Dog_3_interictal_segment_0561.mat,94
Dog_3/Dog_3_interictal_segment_0562.mat,94
Dog_3/Dog_3_interictal_segment_0563.mat,94
Dog_3/Dog_3_interictal_segment_0564.mat,94
Dog_3/Dog_3_interictal_segment_0565.mat,95
Dog_3/Dog_3_interictal_segment_0566.mat,95
Dog_3/Dog_3_interictal_segment_0567.mat,95
Dog_3/Dog_3_interictal_segment_0568.mat,95
Dog_3/Dog_3_interictal_segment_0569.mat,95
Dog_3/Dog_3_interictal_segment_0570.mat,95
Dog_3/Dog_3_interictal_segment_0571.mat,96
Dog_3/Dog_3_interictal_segment_0572.mat,96
Dog_3/Dog_3_interictal_segment_0573.mat,96
Dog_3/Dog_3_interictal_segment_0574.mat,96
Dog_3/Dog_3_interictal_segment_0575.mat,96
Dog_3/Dog_3_interictal_segment_0576.mat,96
Dog_3/Dog_3_interictal_segment_0577.mat,97
Dog_3/Dog_3_interictal_segment_0578.mat,97
Dog_3/Dog_3_interictal_segment_0579.mat,97
Dog_3/Dog_3_interictal_segment_0580.mat,97
Dog_3/Dog_3_interictal_segment_0581.mat,97
Dog_3/Dog_3_interictal_segment_0582.mat,97
Dog_3/Dog_3_interictal_segment_0583.mat,98
Dog_3/Dog_3_interictal_segment_0584.mat,98
Dog_3/Dog_3_interictal_segment_0585.mat,98
Dog_3/Dog_3_interictal_segment_0586.mat,98
Dog_3/Dog_3_interictal_segment_0587.mat,98
Dog_3/Dog_3_interictal_segment_0588.mat,98
Dog_3/Dog_3_interictal_segment_0589.mat,99
Dog_3/Dog_3_interictal_segment_0590.mat,99
Dog_3/Dog_3_interictal_segment_0591.mat,99
Dog_3/Dog_3_interictal_segment_0592.mat,99
Dog_3/Dog_3_interictal_segment_0593.mat,99
Dog_3/Dog_3_interictal_segment_0594.mat,99
Dog_3/Dog_3_interictal_segment_0595.mat,100
Dog_3/Dog_3_interictal_segment_0596.mat,100
Dog_3/Dog_3_interictal_segment_0597.mat,100
Dog_3/Dog_3_interictal_segment_0598.mat,100
Dog_3/Dog_3_interictal_segment_0599.mat,100
Dog_3/Dog_3_interictal_segment_0600.mat,100
Dog_3/Dog_3_interictal_segment_0601.mat,101
Dog_3/Dog_3_interictal_segment_0602.mat,101
Dog_3/Dog_3_interictal_segment_0603.mat,101
Dog_3/Dog_3_interictal_segment_0604.mat,101
Dog_3/Dog_3_interictal_segment_0605.mat,101
Dog_3/Dog_3_interictal_segment_0606.mat,101
Dog_3/Dog_3_interictal_segment_0607.mat,102
Dog_3/Dog_3_interictal_segment_0608.mat,102
Dog_3/Dog_3_interictal_segment_0609.mat,102
Dog_3/Dog_3_interictal_segment_0610.mat,102
Dog_3/Dog_3_interictal_segment_0611.mat,102
Dog_3/Dog_3_interictal_segment_0612.mat,102
Dog_3/Dog_3_interictal_segment_0613.mat,103
Dog_3/Dog_3_interictal_segment_0614.mat,103
Dog_3/Dog_3_interictal_segment_0615.mat,103
Dog_3/Dog_3_interictal_segment_0616.mat,103
Dog_3/Dog_3_interictal_segment_0617.mat,103
Dog_3/Dog_3_interictal_segment_0618.mat,103
Dog_3/Dog_3_interictal_segment_0619.mat,104
Dog_3/Dog_3_interictal_segment_0620.mat,104
Dog_3/Dog_3_interictal_segment_0621.mat,104
Dog_3/Dog_3_interictal_segment_0622.mat,104
Dog_3/Dog_3_interictal_segment_0623.mat,104
Dog_3/Dog_3_interictal_segment_0624.mat,104
Dog_3/Dog_3_interictal_segment_0625.mat,105
Dog_3/Dog_3_interictal_segment_0626.mat,105
Dog_3/Dog_3_interictal_segment_0627.mat,105
Dog_3/Dog_3_interictal_segment_0628.mat,105
Dog_3/Dog_3_interictal_segment_0629.mat,105
Dog_3/Dog_3_interictal_segment_0630.mat,105
Dog_3/Dog_3_interictal_segment_0631.mat,106
Dog_3/Dog_3_interictal_segment_0632.mat,106
Dog_3/Dog_3_interictal_segment_0633.mat,106
Dog_3/Dog_3_interictal_segment_0634.mat,106
Dog_3/Dog_3_interictal_segment_0635.mat,106
Dog_3/Dog_3_interictal_segment_0636.mat,106
Dog_3/Dog_3_interictal_segment_0637.mat,107
Dog_3/Dog_3_interictal_segment_0638.mat,107
Dog_3/Dog_3_interictal_segment_0639.mat,107
Dog_3/Dog_3_interictal_segment_0640.mat,107
Dog_3/Dog_3_interictal_segment_0641.mat,107
Dog_3/Dog_3_interictal_segment_0642.mat,107
Dog_3/Dog_3_interictal_segment_0643.mat,108
Dog_3/Dog_3_interictal_segment_0644.mat,108
Dog_3/Dog_3_interictal_segment_0645.mat,108
Dog_3/Dog_3_interictal_segment_0646.mat,108
Dog_3/Dog_3_interictal_segment_0647.mat,108
Dog_3/Dog_3_interictal_segment_0648.mat,108
Dog_3/Dog_3_interictal_segment_0649.mat,109
Dog_3/Dog_3_interictal_segment_0650.mat,109
Dog_3/Dog_3_interictal_segment_0651.mat,109
Dog_3/Dog_3_interictal_segment_0652.mat,109
Dog_3/Dog_3_interictal_segment_0653.mat,109
Dog_3/Dog_3_interictal_segment_0654.mat,109
Dog_3/Dog_3_interictal_segment_0655.mat,110
Dog_3/Dog_3_interictal_segment_0656.mat,110
Dog_3/Dog_3_interictal_segment_0657.mat,110
Dog_3/Dog_3_interictal_segment_0658.mat,110
Dog_3/Dog_3_interictal_segment_0659.mat,110
Dog_3/Dog_3_interictal_segment_0660.mat,110
Dog_3/Dog_3_interictal_segment_0661.mat,111
Dog_3/Dog_3_interictal_segment_0662.mat,111
Dog_3/Dog_3_interictal_segment_0663.mat,111
Dog_3/Dog_3_interictal_segment_0664.mat,111
Dog_3/Dog_3_interictal_segment_0665.mat,111
Dog_3/Dog_3_interictal_segment_0666.mat,111
Dog_3/Dog_3_interictal_segment_0667.mat,112
Dog_3/Dog_3_interictal_segment_0668.mat,112
Dog_3/Dog_3_interictal_segment_0669.mat,112
Dog_3/Dog_3_interictal_segment_0670.mat,112
Dog_3/Dog_3_interictal_segment_0671.mat,112
Dog_3/Dog_3_interictal_segment_0672.mat,112
Dog_3/Dog_3_interictal_segment_0673.mat,113
Dog_3/Dog_3_interictal_segment_0674.mat,113
Dog_3/Dog_3_interictal_segment_0675.mat,113
Dog_3/Dog_3_interictal_segment_0676.mat,113
Dog_3/Dog_3_interictal_segment_0677.mat,113
Dog_3/Dog_3_interictal_segment_0678.mat,113
Dog_3/Dog_3_interictal_segment_0679.mat,114
Dog_3/Dog_3_interictal_segment_0680.mat,114
Dog_3/Dog_3_interictal_segment_0681.mat,114
Dog_3/Dog_3_interictal_segment_0682.mat,114
Dog_3/Dog_3_interictal_segment_0683.mat,114
Dog_3/Dog_3_interictal_segment_0684.mat,114
Dog_3/Dog_3_interictal_segment_0685.mat,115
Dog_3/Dog_3_interictal_segment_0686.mat,115
Dog_3/Dog_3_interictal_segment_0687.mat,115
Dog_3/Dog_3_interictal_segment_0688.mat,115
Dog_3/Dog_3_interictal_segment_0689.mat,115
Dog_3/Dog_3_interictal_segment_0690.mat,115
Dog_3/Dog_3_interictal_segment_0691.mat,116
Dog_3/Dog_3_interictal_segment_0692.mat,116
Dog_3/Dog_3_interictal_segment_0693.mat,116
Dog_3/Dog_3_interictal_segment_0694.mat,116
Dog_3/Dog_3_interictal_segment_0695.mat,116
Dog_3/Dog_3_interictal_segment_0696.mat,116
Dog_3/Dog_3_interictal_segment_0697.mat,117
Dog_3/Dog_3_interictal_segment_0698.mat,117
Dog_3/Dog_3_interictal_segment_0699.mat,117
Dog_3/Dog_3_interictal_segment_0700.mat,117
Dog_3/Dog_3_interictal_segment_0701.mat,117
Dog_3/Dog_3_interictal_segment_0702.mat,117
Dog_3/Dog_3_interictal_segment_0703.mat,118
Dog_3/Dog_3_interictal_segment_0704.mat,118
Dog_3/Dog_3_interictal_segment_0705.mat,118
Dog_3/Dog_3_interictal_segment_0706.mat,118
Dog_3/Dog_3_interictal_segment_0707.mat,118
Dog_3/Dog_3_interictal_segment_0708.mat,118
Dog_3/Dog_3_interictal_segment_0709.mat,119
Dog_3/Dog_3_interictal_segment_0710.mat,119
Dog_3/Dog_3_interictal_segment_0711.mat,119
Dog_3/Dog_3_interictal_segment_0712.mat,119
Dog_3/Dog_3_interictal_segment_0713.mat,119
Dog_3/Dog_3_interictal_segment_0714.mat,119
Dog_3/Dog_3_interictal_segment_0715.mat,120
Dog_3/Dog_3_interictal_segment_0716.mat,120
Dog_3/Dog_3_interictal_segment_0717.mat,120
Dog_3/Dog_3_interictal_segment_0718.mat,120
Dog_3/Dog_3_interictal_segment_0719.mat,120
Dog_3/Dog_3_interictal_segment_0720.mat,120
Dog_3/Dog_3_interictal_segment_0721.mat,121
Dog_3/Dog_3_interictal_segment_0722.mat,121
Dog_3/Dog_3_interictal_segment_0723.mat,121
Dog_3/Dog_3_interictal_segment_0724.mat,121
Dog_3/Dog_3_interictal_segment_0725.mat,121
Dog_3/Dog_3_interictal_segment_0726.mat,121
Dog_3/Dog_3_interictal_segment_0727.mat,122
Dog_3/Dog_3_interictal_segment_0728.mat,122
Dog_3/Dog_3_interictal_segment_0729.mat,122
Dog_3/Dog_3_interictal_segment_0730.mat,122
Dog_3/Dog_3_interictal_segment_0731.mat,122
Dog_3/Dog_3_interictal_segment_0732.mat,122
Dog_3/Dog_3_interictal_segment_0733.mat,123
Dog_3/Dog_3_interictal_segment_0734.mat,123
Dog_3/Dog_3_interictal_segment_0735.mat,123
Dog_3/Dog_3_interictal_segment_0736.mat,123
Dog_3/Dog_3_interictal_segment_0737.mat,123
Dog_3/Dog_3_interictal_segment_0738.mat,123
Dog_3/Dog_3_interictal_segment_0739.mat,124
Dog_3/Dog_3_interictal_segment_0740.mat,124
Dog_3/Dog_3_interictal_segment_0741.mat,124
Dog_3/Dog_3_interictal_segment_0742.mat,124
Dog_3/Dog_3_interictal_segment_0743.mat,124
Dog_3/Dog_3_interictal_segment_0744.mat,124
Dog_3/Dog_3_interictal_segment_0745.mat,125
Dog_3/Dog_3_interictal_segment_0746.mat,125
Dog_3/Dog_3_interictal_segment_0747.mat,125
Dog_3/Dog_3_interictal_segment_0748.mat,125
Dog_3/Dog_3_interictal_segment_0749.mat,125
Dog_3/Dog_3_interictal_segment_0750.mat,125
Dog_3/Dog_3_interictal_segment_0751.mat,126
Dog_3/Dog_3_interictal_segment_0752.mat,126
Dog_3/Dog_3_interictal_segment_0753.mat,126
Dog_3/Dog_3_interictal_segment_0754.mat,126
Dog_3/Dog_3_interictal_segment_0755.mat,126
Dog_3/Dog_3_interictal_segment_0756.mat,126
Dog_3/Dog_3_interictal_segment_0757.mat,127
Dog_3/Dog_3_interictal_segment_0758.mat,127
Dog_3/Dog_3_interictal_segment_0759.mat,127
Dog_3/Dog_3_interictal_segment_0760.mat,127
Dog_3/Dog_3_interictal_segment_0761.mat,127
Dog_3/Dog_3_interictal_segment_0762.mat,127
Dog_3/Dog_3_interictal_segment_0763.mat,128
Dog_3/Dog_3_interictal_segment_0764.mat,128
Dog_3/Dog_3_interictal_segment_0765.mat,128
Dog_3/Dog_3_interictal_segment_0766.mat,128
Dog_3/Dog_3_interictal_segment_0767.mat,128
Dog_3/Dog_3_interictal_segment_0768.mat,128
Dog_3/Dog_3_interictal_segment_0769.mat,129
Dog_3/Dog_3_interictal_segment_0770.mat,129
Dog_3/Dog_3_interictal_segment_0771.mat,129
Dog_3/Dog_3_interictal_segment_0772.mat,129
Dog_3/Dog_3_interictal_segment_0773.mat,129
Dog_3/Dog_3_interictal_segment_0774.mat,129
Dog_3/Dog_3_interictal_segment_0775.mat,130
Dog_3/Dog_3_interictal_segment_0776.mat,130
Dog_3/Dog_3_interictal_segment_0777.mat,130
Dog_3/Dog_3_interictal_segment_0778.mat,130
Dog_3/Dog_3_interictal_segment_0779.mat,130
Dog_3/Dog_3_interictal_segment_0780.mat,130
Dog_3/Dog_3_interictal_segment_0781.mat,131
Dog_3/Dog_3_interictal_segment_0782.mat,131
Dog_3/Dog_3_interictal_segment_0783.mat,131
Dog_3/Dog_3_interictal_segment_0784.mat,131
Dog_3/Dog_3_interictal_segment_0785.mat,131
Dog_3/Dog_3_interictal_segment_0786.mat,131
Dog_3/Dog_3_interictal_segment_0787.mat,132
Dog_3/Dog_3_interictal_segment_0788.mat,132
Dog_3/Dog_3_interictal_segment_0789.mat,132
Dog_3/Dog_3_interictal_segment_0790.mat,132
Dog_3/Dog_3_interictal_segment_0791.mat,132
Dog_3/Dog_3_interictal_segment_0792.mat,132
Dog_3/Dog_3_interictal_segment_0793.mat,133
Dog_3/Dog_3_interictal_segment_0794.mat,133
Dog_3/Dog_3_interictal_segment_0795.mat,133
Dog_3/Dog_3_interictal_segment_0796.mat,133
Dog_3/Dog_3_interictal_segment_0797.mat,133
Dog_3/Dog_3_interictal_segment_0798.mat,133
Dog_3/Dog_3_interictal_segment_0799.mat,134
Dog_3/Dog_3_interictal_segment_0800.mat,134
Dog_3/Dog_3_interictal_segment_0801.mat,134
Dog_3/Dog_3_interictal_segment_0802.mat,134
Dog_3/Dog_3_interictal_segment_0803.mat,134
Dog_3/Dog_3_interictal_segment_0804.mat,134
Dog_3/Dog_3_interictal_segment_0805.mat,135
Dog_3/Dog_3_interictal_segment_0806.mat,135
Dog_3/Dog_3_interictal_segment_0807.mat,135
Dog_3/Dog_3_interictal_segment_0808.mat,135
Dog_3/Dog_3_interictal_segment_0809.mat,135
Dog_3/Dog_3_interictal_segment_0810.mat,135
Dog_3/Dog_3_interictal_segment_0811.mat,136
Dog_3/Dog_3_interictal_segment_0812.mat,136
Dog_3/Dog_3_interictal_segment_0813.mat,136
Dog_3/Dog_3_interictal_segment_0814.mat,136
Dog_3/Dog_3_interictal_segment_0815.mat,136
Dog_3/Dog_3_interictal_segment_0816.mat,136
Dog_3/Dog_3_interictal_segment_0817.mat,137
Dog_3/Dog_3_interictal_segment_0818.mat,137
Dog_3/Dog_3_interictal_segment_0819.mat,137
Dog_3/Dog_3_interictal_segment_0820.mat,137
Dog_3/Dog_3_interictal_segment_0821.mat,137
Dog_3/Dog_3_interictal_segment_0822.mat,137
Dog_3/Dog_3_interictal_segment_0823.mat,138
Dog_3/Dog_3_interictal_segment_0824.mat,138
Dog_3/Dog_3_interictal_segment_0825.mat,138
Dog_3/Dog_3_interictal_segment_0826.mat,138
Dog_3/Dog_3_interictal_segment_0827.mat,138
Dog_3/Dog_3_interictal_segment_0828.mat,138
Dog_3/Dog_3_interictal_segment_0829.mat,139
Dog_3/Dog_3_interictal_segment_0830.mat,139
Dog_3/Dog_3_interictal_segment_0831.mat,139
Dog_3/Dog_3_interictal_segment_0832.mat,139
Dog_3/Dog_3_interictal_segment_0833.mat,139
Dog_3/Dog_3_interictal_segment_0834.mat,139
Dog_3/Dog_3_interictal_segment_0835.mat,140
Dog_3/Dog_3_interictal_segment_0836.mat,140
Dog_3/Dog_3_interictal_segment_0837.mat,140
Dog_3/Dog_3_interictal_segment_0838.mat,140
Dog_3/Dog_3_interictal_segment_0839.mat,140
Dog_3/Dog_3_interictal_segment_0840.mat,140
Dog_3/Dog_3_interictal_segment_0841.mat,141
Dog_3/Dog_3_interictal_segment_0842.mat,141
Dog_3/Dog_3_interictal_segment_0843.mat,141
Dog_3/Dog_3_interictal_segment_0844.mat,141
Dog_3/Dog_3_interictal_segment_0845.mat,141
Dog_3/Dog_3_interictal_segment_0846.mat,141
Dog_3/Dog_3_interictal_segment_0847.mat,142
Dog_3/Dog_3_interictal_segment_0848.mat,142
Dog_3/Dog_3_interictal_segment_0849.mat,142
Dog_3/Dog_3_interictal_segment_0850.mat,142
Dog_3/Dog_3_interictal_segment_0851.mat,142
Dog_3/Dog_3_interictal_segment_0852.mat,142
Dog_3/Dog_3_interictal_segment_0853.mat,143
Dog_3/Dog_3_interictal_segment_0854.mat,143
Dog_3/Dog_3_interictal_segment_0855.mat,143
Dog_3/Dog_3_interictal_segment_0856.mat,143
Dog_3/Dog_3_interictal_segment_0857.mat,143
Dog_3/Dog_3_interictal_segment_0858.mat,143
Dog_3/Dog_3_interictal_segment_0859.mat,144
Dog_3/Dog_3_interictal_segment_0860.mat,144
Dog_3/Dog_3_interictal_segment_0861.mat,144
Dog_3/Dog_3_interictal_segment_0862.mat,144
Dog_3/Dog_3_interictal_segment_0863.mat,144
Dog_3/Dog_3_interictal_segment_0864.mat,144
Dog_3/Dog_3_interictal_segment_0865.mat,145
Dog_3/Dog_3_interictal_segment_0866.mat,145
Dog_3/Dog_3_interictal_segment_0867.mat,145
Dog_3/Dog_3_interictal_segment_0868.mat,145
Dog_3/Dog_3_interictal_segment_0869.mat,145
Dog_3/Dog_3_interictal_segment_0870.mat,145
Dog_3/Dog_3_interictal_segment_0871.mat,146
Dog_3/Dog_3_interictal_segment_0872.mat,146
Dog_3/Dog_3_interictal_segment_0873.mat,146
Dog_3/Dog_3_interictal_segment_0874.mat,146
Dog_3/Dog_3_interictal_segment_0875.mat,146
Dog_3/Dog_3_interictal_segment_0876.mat,146
Dog_3/Dog_3_interictal_segment_0877.mat,147
Dog_3/Dog_3_interictal_segment_0878.mat,147
Dog_3/Dog_3_interictal_segment_0879.mat,147
Dog_3/Dog_3_interictal_segment_0880.mat,147
Dog_3/Dog_3_interictal_segment_0881.mat,147
Dog_3/Dog_3_interictal_segment_0882.mat,147
Dog_3/Dog_3_interictal_segment_0883.mat,148
Dog_3/Dog_3_interictal_segment_0884.mat,148
Dog_3/Dog_3_interictal_segment_0885.mat,148
Dog_3/Dog_3_interictal_segment_0886.mat,148
Dog_3/Dog_3_interictal_segment_0887.mat,148
Dog_3/Dog_3_interictal_segment_0888.mat,148
Dog_3/Dog_3_interictal_segment_0889.mat,149
Dog_3/Dog_3_interictal_segment_0890.mat,149
Dog_3/Dog_3_interictal_segment_0891.mat,149
Dog_3/Dog_3_interictal_segment_0892.mat,149
Dog_3/Dog_3_interictal_segment_0893.mat,149
Dog_3/Dog_3_interictal_segment_0894.mat,149
Dog_3/Dog_3_interictal_segment_0895.mat,150
Dog_3/Dog_3_interictal_segment_0896.mat,150
Dog_3/Dog_3_interictal_segment_0897.mat,150
Dog_3/Dog_3_interictal_segment_0898.mat,150
Dog_3/Dog_3_interictal_segment_0899.mat,150
Dog_3/Dog_3_interictal_segment_0900.mat,150
Dog_3/Dog_3_interictal_segment_0901.mat,151
Dog_3/Dog_3_interictal_segment_0902.mat,151
Dog_3/Dog_3_interictal_segment_0903.mat,151
Dog_3/Dog_3_interictal_segment_0904.mat,151
Dog_3/Dog_3_interictal_segment_0905.mat,151
Dog_3/Dog_3_interictal_segment_0906.mat,151
Dog_3/Dog_3_interictal_segment_0907.mat,152
Dog_3/Dog_3_interictal_segment_0908.mat,152
Dog_3/Dog_3_interictal_segment_0909.mat,152
Dog_3/Dog_3_interictal_segment_0910.mat,152
Dog_3/Dog_3_interictal_segment_0911.mat,152
Dog_3/Dog_3_interictal_segment_0912.mat,152
Dog_3/Dog_3_interictal_segment_0913.mat,153
Dog_3/Dog_3_interictal_segment_0914.mat,153
Dog_3/Dog_3_interictal_segment_0915.mat,153
Dog_3/Dog_3_interictal_segment_0916.mat,153
Dog_3/Dog_3_interictal_segment_0917.mat,153
Dog_3/Dog_3_interictal_segment_0918.mat,153
Dog_3/Dog_3_interictal_segment_0919.mat,154
Dog_3/Dog_3_interictal_segment_0920.mat,154
Dog_3/Dog_3_interictal_segment_0921.mat,154
Dog_3/Dog_3_interictal_segment_0922.mat,154
Dog_3/Dog_3_interictal_segment_0923.mat,154
Dog_3/Dog_3_interictal_segment_0924.mat,154
Dog_3/Dog_3_interictal_segment_0925.mat,155
Dog_3/Dog_3_interictal_segment_0926.mat,155
Dog_3/Dog_3_interictal_segment_0927.mat,155
Dog_3/Dog_3_interictal_segment_0928.mat,155
Dog_3/Dog_3_interictal_segment_0929.mat,155
Dog_3/Dog_3_interictal_segment_0930.mat,155
Dog_3/Dog_3_interictal_segment_0931.mat,156
Dog_3/Dog_3_interictal_segment_0932.mat,156
Dog_3/Dog_3_interictal_segment_0933.mat,156
Dog_3/Dog_3_interictal_segment_0934.mat,156
Dog_3/Dog_3_interictal_segment_0935.mat,156
Dog_3/Dog_3_interictal_segment_0936.mat,156
Dog_3/Dog_3_interictal_segment_0937.mat,157
Dog_3/Dog_3_interictal_segment_0938.mat,157
Dog_3/Dog_3_interictal_segment_0939.mat,157
Dog_3/Dog_3_interictal_segment_0940.mat,157
Dog_3/Dog_3_interictal_segment_0941.mat,157
Dog_3/Dog_3_interictal_segment_0942.mat,157
Dog_3/Dog_3_interictal_segment_0943.mat,158
Dog_3/Dog_3_interictal_segment_0944.mat,158
Dog_3/Dog_3_interictal_segment_0945.mat,158
Dog_3/Dog_3_interictal_segment_0946.mat,158
Dog_3/Dog_3_interictal_segment_0947.mat,158
Dog_3/Dog_3_interictal_segment_0948.mat,158
Dog_3/Dog_3_interictal_segment_0949.mat,159
Dog_3/Dog_3_interictal_segment_0950.mat,159
Dog_3/Dog_3_interictal_segment_0951.mat,159
Dog_3/Dog_3_interictal_segment_0952.mat,159
Dog_3/Dog_3_interictal_segment_0953.mat,159
Dog_3/Dog_3_interictal_segment_0954.mat,159
Dog_3/Dog_3_interictal_segment_0955.mat,160
Dog_3/Dog_3_interictal_segment_0956.mat,160
Dog_3/Dog_3_interictal_segment_0957.mat,160
Dog_3/Dog_3_interictal_segment_0958.mat,160
Dog_3/Dog_3_interictal_segment_0959.mat,160
Dog_3/Dog_3_interictal_segment_0960.mat,160
Dog_3/Dog_3_interictal_segment_0961.mat,161
Dog_3/Dog_3_interictal_segment_0962.mat,161
Dog_3/Dog_3_interictal_segment_0963.mat,161
Dog_3/Dog_3_interictal_segment_0964.mat,161
Dog_3/Dog_3_interictal_segment_0965.mat,161
Dog_3/Dog_3_interictal_segment_0966.mat,161
Dog_3/Dog_3_interictal_segment_0967.mat,162
Dog_3/Dog_3_interictal_segment_0968.mat,162
Dog_3/Dog_3_interictal_segment_0969.mat,162
Dog_3/Dog_3_interictal_segment_0970.mat,162
Dog_3/Dog_3_interictal_segment_0971.mat,162
Dog_3/Dog_3_interictal_segment_0972.mat,162
Dog_3/Dog_3_interictal_segment_0973.mat,163
Dog_3/Dog_3_interictal_segment_0974.mat,163
Dog_3/Dog_3_interictal_segment_0975.mat,163
Dog_3/Dog_3_interictal_segment_0976.mat,163
Dog_3/Dog_3_interictal_segment_0977.mat,163
Dog_3/Dog_3_interictal_segment_0978.mat,163
Dog_3/Dog_3_interictal_segment_0979.mat,164
Dog_3/Dog_3_interictal_segment_0980.mat,164
Dog_3/Dog_3_interictal_segment_0981.mat,164
Dog_3/Dog_3_interictal_segment_0982.mat,164
Dog_3/Dog_3_interictal_segment_0983.mat,164
Dog_3/Dog_3_interictal_segment_0984.mat,164
Dog_3/Dog_3_interictal_segment_0985.mat,165
Dog_3/Dog_3_interictal_segment_0986.mat,165
Dog_3/Dog_3_interictal_segment_0987.mat,165
Dog_3/Dog_3_interictal_segment_0988.mat,165
Dog_3/Dog_3_interictal_segment_0989.mat,165
Dog_3/Dog_3_interictal_segment_0990.mat,165
Dog_3/Dog_3_interictal_segment_0991.mat,166
Dog_3/Dog_3_interictal_segment_0992.mat,166
Dog_3/Dog_3_interictal_segment_0993.mat,166
Dog_3/Dog_3_interictal_segment_0994.mat,166
Dog_3/Dog_3_interictal_segment_0995.mat,166
Dog_3/Dog_3_interictal_segment_0996.mat,166
Dog_3/Dog_3_interictal_segment_0997.mat,167
Dog_3/Dog_3_interictal_segment_0998.mat,167
Dog_3/Dog_3_interictal_segment_0999.mat,167
Dog_3/Dog_3_interictal_segment_1000.mat,167
Dog_3/Dog_3_interictal_segment_1001.mat,167
Dog_3/Dog_3_interictal_segment_1002.mat,167
Dog_3/Dog_3_interictal_segment_1003.mat,168
Dog_3/Dog_3_interictal_segment_1004.mat,168
Dog_3/Dog_3_interictal_segment_1005.mat,168
Dog_3/Dog_3_interictal_segment_1006.mat,168
Dog_3/Dog_3_interictal_segment_1007.mat,168
Dog_3/Dog_3_interictal_segment_1008.mat,168
Dog_3/Dog_3_interictal_segment_1009.mat,169
Dog_3/Dog_3_interictal_segment_1010.mat,169
Dog_3/Dog_3_interictal_segment_1011.mat,169
Dog_3/Dog_3_interictal_segment_1012.mat,169
Dog_3/Dog_3_interictal_segment_1013.mat,169
Dog_3/Dog_3_interictal_segment_1014.mat,169
Dog_3/Dog_3_interictal_segment_1015.mat,170
Dog_3/Dog_3_interictal_segment_1016.mat,170
Dog_3/Dog_3_interictal_segment_1017.mat,170
Dog_3/Dog_3_interictal_segment_1018.mat,170
Dog_3/Dog_3_interictal_segment_1019.mat,170
Dog_3/Dog_3_interictal_segment_1020.mat,170
Dog_3/Dog_3_interictal_segment_1021.mat,171
Dog_3/Dog_3_interictal_segment_1022.mat,171
Dog_3/Dog_3_interictal_segment_1023.mat,171
Dog_3/Dog_3_interictal_segment_1024.mat,171
Dog_3/Dog_3_interictal_segment_1025.mat,171
